ID,Fattening_group.Pen,t (day),Wt (kg),FIt (kg day-1)
10,202019-100,21,55,2.192
10,202019-100,22,55.75,1.77
10,202019-100,23,56,1.09
10,202019-100,24,55.5,2.475
10,202019-100,25,59,2.296
10,202019-100,26,60.5,2.674
10,202019-100,27,62.25,2.268
10,202019-100,28,62.5,1.961
10,202019-100,29,63,2.175
10,202019-100,30,64.5,2.042
10,202019-100,31,65.5,2.305
10,202019-100,32,66.5,2.079
10,202019-100,33,67.5,1.945
10,202019-100,34,68,2.369
10,202019-100,35,69,2.254
10,202019-100,36,70,2.282
10,202019-100,37,71.5,1.954
10,202019-100,38,72,1.931
10,202019-100,39,72.75,2.405
10,202019-100,40,73.5,2.346
10,202019-100,41,75.5,1.889
10,202019-100,42,75.5,2.553
10,202019-100,43,76.75,1.89
10,202019-100,44,77,2.55
10,202019-100,45,77.5,1.923
10,202019-100,46,78.5,1.609
10,202019-100,47,80,2.217
10,202019-100,48,81,1.853
10,202019-100,49,79.5,0.999
10,202019-100,50,79.5,1.178
10,202019-100,51,80,1.26
10,202019-100,52,81,2.401
10,202019-100,53,83,2.265
10,202019-100,54,84,2.461
10,202019-100,55,84.5,1.911
10,202019-100,56,85.5,2.158
10,202019-100,57,85.75,2.372
10,202019-100,58,86.5,1.727
10,202019-100,59,89,2.533
10,202019-100,60,88.5,2.05
10,202019-100,61,90.5,2.607
10,202019-100,62,91.5,2.638
10,202019-100,63,93,2.302
10,202019-100,64,94,2.231
10,202019-100,65,94.5,3.276
10,202019-100,66,95.5,1.605
10,202019-100,67,95,2.574
10,202019-100,68,95.5,1.545
10,202019-100,69,97.75,2.656
10,202019-100,70,100,3.069
10,202019-100,71,98.5,2.133
10,202019-100,72,102,2.676
10,202019-100,73,104.5,3.308
10,202019-100,74,103.5,1.999
10,202019-100,75,103.75,2.923
10,202019-100,76,106,3.055
58,202019-100,1,29,0.654
58,202019-100,2,30.5,1.22
58,202019-100,3,31.5,1.227
58,202019-100,4,32,1.292
58,202019-100,5,31.5,1.115
58,202019-100,6,34,1.867
58,202019-100,7,35,1.24
58,202019-100,8,35.5,1.715
58,202019-100,9,36,1.606
58,202019-100,10,37,1.448
58,202019-100,11,38.75,1.622
58,202019-100,12,39,1.491
58,202019-100,13,39.5,1.46
58,202019-100,14,41,1.435
58,202019-100,15,41,1.492
58,202019-100,16,43.75,1.525
58,202019-100,17,43.25,1.485
58,202019-100,18,43.5,1.994
58,202019-100,19,45.75,2.152
58,202019-100,20,45.75,1.958
58,202019-100,21,47.5,1.713
58,202019-100,22,48.5,2.607
58,202019-100,23,49,1.62
58,202019-100,24,48,2.101
58,202019-100,25,51.5,2.424
58,202019-100,26,52,2.253
58,202019-100,27,53.75,2.241
58,202019-100,28,55.5,2.429
58,202019-100,29,56.625,2.079
58,202019-100,30,57.75,2.386
58,202019-100,31,59,2.589
58,202019-100,32,60,2.332
58,202019-100,33,62,2.158
58,202019-100,34,62,2.322
58,202019-100,35,62.5,2.248
58,202019-100,36,63.5,1.835
58,202019-100,37,64.5,2.566
58,202019-100,38,66.25,2.63
58,202019-100,39,68,1.968
58,202019-100,40,69.75,2.661
58,202019-100,41,70,2.209
58,202019-100,42,69,2.266
58,202019-100,43,70.5,1.973
58,202019-100,44,71.5,2.525
58,202019-100,45,73,2.742
58,202019-100,46,74.75,2.85
58,202019-100,47,76,2.301
58,202019-100,48,77.5,2.262
58,202019-100,49,77.5,2.519
58,202019-100,50,79,2.408
58,202019-100,51,80.5,2.119
58,202019-100,52,81.5,1.919
58,202019-100,53,81.5,1.965
58,202019-100,54,81.75,1.894
58,202019-100,55,82.5,2.233
58,202019-100,56,83.25,1.823
58,202019-100,57,84.75,2.834
58,202019-100,58,86.25,1.854
58,202019-100,59,87.75,2.833
58,202019-100,60,87.75,2.42
58,202019-100,61,89,2.249
58,202019-100,62,91,2.928
58,202019-100,63,91,2.528
58,202019-100,64,92.5,3.104
58,202019-100,65,93,2.604
58,202019-100,66,96,2.956
58,202019-100,67,96,2.154
58,202019-100,68,97.219,3.078
58,202019-100,69,99,3.162
58,202019-100,70,100,2.004
58,202019-100,71,99,2.923
58,202019-100,72,101.5,2.348
58,202019-100,73,103.5,3.637
58,202019-100,74,104.75,1.62
58,202019-100,75,104.5,3.431
58,202019-100,76,107,2.774
20,202019-101,1,27,0.683
20,202019-101,2,28,1.383
20,202019-101,3,29,1.193
20,202019-101,4,29.5,1.293
20,202019-101,5,30.5,1.688
20,202019-101,6,31.25,1.551
20,202019-101,7,32.5,1.742
20,202019-101,8,34.5,1.73
20,202019-101,9,35,2.042
20,202019-101,10,36.5,1.484
20,202019-101,11,36.5,1.618
20,202019-101,12,38.125,1.813
20,202019-101,13,39,1.557
20,202019-101,14,40,1.892
20,202019-101,15,41,2.131
20,202019-101,16,42.5,1.653
20,202019-101,17,43.5,2.033
20,202019-101,18,43.875,1.922
20,202019-101,19,45,2.114
20,202019-101,20,45.5,2.45
20,202019-101,21,46.5,2.47
20,202019-101,22,48,2.208
20,202019-101,23,48,2.124
20,202019-101,24,48.5,2.411
20,202019-101,25,49.5,2.217
20,202019-101,26,52,2.522
20,202019-101,27,53,2.567
20,202019-101,28,54,2.572
20,202019-101,29,54.5,2.232
20,202019-101,30,56.5,2.996
20,202019-101,31,57.5,2.533
20,202019-101,32,59,2.889
20,202019-101,33,60.5,2.433
20,202019-101,34,60.5,2.696
20,202019-101,35,61,2.089
20,202019-101,36,62,2.199
20,202019-101,37,63,2.253
20,202019-101,38,64.5,2.437
20,202019-101,39,65.5,2.383
20,202019-101,40,66.75,1.975
20,202019-101,41,67,3.136
20,202019-101,42,69.5,2.901
20,202019-101,43,70,2.797
20,202019-101,44,71.5,2.487
20,202019-101,45,72.25,3.019
20,202019-101,46,74.25,2.954
20,202019-101,47,74.75,2.717
20,202019-101,48,75.5,2.823
20,202019-101,49,76.5,3.01
20,202019-101,50,77.5,2.937
20,202019-101,51,79,2.594
20,202019-101,52,81,3.665
20,202019-101,53,82.5,3.589
20,202019-101,54,84.25,3.677
20,202019-101,55,86,3.939
20,202019-101,56,85.75,2.61
20,202019-101,57,87.5,3.483
20,202019-101,58,89,3.748
20,202019-101,59,90,3.537
20,202019-101,60,90.25,3.141
20,202019-101,61,93.5,3.747
20,202019-101,62,94,3.962
20,202019-101,63,94.375,2.827
20,202019-101,64,94.5,3.746
20,202019-101,65,96.5,3.596
20,202019-101,66,97.75,3.069
20,202019-101,67,99.5,3.627
20,202019-101,68,99.5,3.808
20,202019-101,69,101.75,3.791
20,202019-101,70,100.5,2.39
20,202019-101,71,103.5,4.831
20,202019-101,72,104,3.177
20,202019-101,73,104.75,3.134
20,202019-101,74,104,2.414
20,202019-101,75,106.375,3.752
20,202019-101,76,110,3.975
31,202019-97,1,33.25,1.58
31,202019-97,2,35.5,1.321
31,202019-97,3,35.5,1.439
31,202019-97,4,36.5,1.598
31,202019-97,5,37.5,1.391
31,202019-97,6,38,1.864
31,202019-97,7,39,1.454
31,202019-97,8,40.5,1.502
31,202019-97,9,41,1.712
31,202019-97,10,42,1.694
31,202019-97,11,42.5,1.769
31,202019-97,12,44,1.654
31,202019-97,13,44.25,1.567
31,202019-97,14,45.5,2.021
31,202019-97,15,47,1.612
31,202019-97,16,47,2.111
31,202019-97,17,48,1.513
31,202019-97,18,48.25,1.645
31,202019-97,19,49,1.706
31,202019-97,20,50.5,1.726
31,202019-97,21,51,2.214
31,202019-97,22,52,1.821
31,202019-97,23,53,1.94
31,202019-97,24,54.25,1.84
31,202019-97,25,55,2.172
31,202019-97,26,55,2.025
31,202019-97,27,57.5,2.069
31,202019-97,28,58,2.238
31,202019-97,29,59.125,2.117
31,202019-97,30,59.5,2.591
31,202019-97,31,61,1.899
31,202019-97,32,62,2.297
31,202019-97,33,62,1.359
31,202019-97,34,63.5,2.123
31,202019-97,35,64,1.956
31,202019-97,36,65.5,2.403
31,202019-97,37,66.5,2.196
31,202019-97,38,69,2.258
31,202019-97,39,68.5,2.058
31,202019-97,40,69.75,2.403
31,202019-97,41,71.5,2.066
31,202019-97,42,71.5,2.209
31,202019-97,43,73,2.576
31,202019-97,44,73.5,2.067
31,202019-97,45,74,2.007
31,202019-97,46,74.25,1.868
31,202019-97,47,74.5,1.679
31,202019-97,48,76,1.653
31,202019-97,49,76.5,1.968
31,202019-97,50,77.5,1.975
31,202019-97,51,78,2.123
31,202019-97,52,79,2.488
31,202019-97,53,81,2.19
31,202019-97,54,81.5,2.256
31,202019-97,55,83,2.56
31,202019-97,56,83,2.581
31,202019-97,57,85.25,2.282
31,202019-97,58,86,2.614
31,202019-97,59,86.75,2.022
31,202019-97,60,88,2.73
31,202019-97,61,89,2.559
31,202019-97,62,89.5,2.183
31,202019-97,63,91.25,2.886
31,202019-97,64,92.25,2.216
31,202019-97,65,92.5,2.866
31,202019-97,66,94.25,2.23
31,202019-97,67,95,2.556
31,202019-97,68,97,3.157
31,202019-97,69,98.5,2.494
31,202019-97,70,98.75,2.634
31,202019-97,71,100.5,2.678
31,202019-97,72,101.5,3.02
31,202019-97,73,102.125,3.182
31,202019-97,74,105.5,3.199
31,202019-97,75,106,3.496
31,202019-97,76,108,3.133
5,202019-98,1,33.133,0.676
5,202019-98,2,34.5,1.209
5,202019-98,3,34.75,1.147
5,202019-98,4,36,1.747
5,202019-98,5,37,1.178
5,202019-98,6,37,1.942
5,202019-98,7,38.5,1.439
5,202019-98,8,39.25,1.767
5,202019-98,9,40.5,1.751
5,202019-98,10,41.5,1.937
5,202019-98,11,42.5,1.858
5,202019-98,12,44,1.543
5,202019-98,13,44.25,1.926
5,202019-98,14,45,1.419
5,202019-98,15,47,1.651
5,202019-98,16,47.5,2.121
5,202019-98,17,49,1.746
5,202019-98,18,49.375,1.858
5,202019-98,19,49.75,1.525
5,202019-98,20,51,1.579
5,202019-98,21,51.5,1.639
5,202019-98,22,52.25,2.324
5,202019-98,23,53.5,1.622
5,202019-98,24,53.5,1.776
5,202019-98,25,54.5,2.159
5,202019-98,26,55.5,2.337
5,202019-98,27,57,2.027
5,202019-98,28,58.5,2.105
5,202019-98,29,59,2.065
5,202019-98,30,60,1.843
5,202019-98,31,61,2.436
5,202019-98,32,62.5,2.419
5,202019-98,33,63.5,2.066
5,202019-98,34,64.25,2.188
5,202019-98,35,65,2.024
5,202019-98,36,66.75,2.486
5,202019-98,37,66.5,2.38
5,202019-98,38,68.5,2.151
5,202019-98,39,69.5,2.103
5,202019-98,40,71.5,2.132
5,202019-98,41,71.25,2.154
5,202019-98,42,73,1.762
5,202019-98,43,72.75,2.092
5,202019-98,44,73,1.993
5,202019-98,45,73,2.208
5,202019-98,46,75.25,1.933
5,202019-98,47,76,1.597
5,202019-98,48,76,2.067
5,202019-98,49,77,2.509
5,202019-98,50,77.25,2.28
5,202019-98,51,78.75,2.456
5,202019-98,52,79.5,2.144
5,202019-98,53,80.5,2.228
5,202019-98,54,81.125,2.156
5,202019-98,55,82.5,2.512
5,202019-98,56,84.5,2.534
5,202019-98,57,85,2.586
5,202019-98,58,86.5,2.645
5,202019-98,59,88.5,2.578
5,202019-98,60,90,2.645
5,202019-98,61,91,2.965
5,202019-98,62,92.5,2.804
5,202019-98,63,92.75,2.515
5,202019-98,64,93.5,2.931
5,202019-98,65,94.75,2.685
5,202019-98,66,95.5,2.622
5,202019-98,67,97,2.902
5,202019-98,68,97.5,2.889
5,202019-98,69,100.5,3.202
5,202019-98,70,102,3.201
5,202019-98,71,103.5,3.206
5,202019-98,72,104,2.902
5,202019-98,73,105.75,3.457
5,202019-98,74,107,2.919
5,202019-98,75,107.5,3.336
5,202019-98,76,111,3.734
1,202019-101,1,23.752,1.495
1,202019-101,2,26.5,1.247
1,202019-101,3,25,1.01
1,202019-101,4,27.25,1.463
1,202019-101,5,29,1.88
1,202019-101,6,30.75,1.766
1,202019-101,7,30.75,1.99
1,202019-101,8,32.831,1.574
1,202019-101,9,34.5,1.935
1,202019-101,10,33.625,1.549
1,202019-101,11,36.875,2.132
1,202019-101,12,35,1.829
1,202019-101,13,45,2.009
1,202019-101,14,46.25,1.572
1,202019-101,15,46.5,2.022
1,202019-101,16,48.5,2.086
1,202019-101,17,49.75,2.127
1,202019-101,18,45.75,2.158
1,202019-101,19,52,2.077
1,202019-101,20,51.75,2.224
1,202019-101,21,50,1.817
1,202019-101,22,54.25,1.91
1,202019-101,23,53.75,1.845
1,202019-101,24,54.5,2.225
1,202019-101,25,56.5,2.258
1,202019-101,26,57.875,1.952
1,202019-101,27,59,2.048
1,202019-101,28,59.5,2.172
1,202019-101,29,60.25,2.145
1,202019-101,30,61.5,2.286
1,202019-101,31,62.75,2.131
1,202019-101,32,64,2.296
1,202019-101,33,65,2.291
1,202019-101,34,65.5,2.081
1,202019-101,35,64.5,2.232
1,202019-101,36,66.5,2.129
1,202019-101,37,68.5,2.198
1,202019-101,38,69.25,2.15
1,202019-101,39,70,2.056
1,202019-101,40,70.5,2.375
1,202019-101,41,70,1.981
1,202019-101,42,71.75,1.781
1,202019-101,43,71,1.569
1,202019-101,44,73,1.967
1,202019-101,45,74,1.923
1,202019-101,46,74.25,1.996
1,202019-101,47,74,1.848
1,202019-101,48,73.5,1.673
1,202019-101,49,75,2.503
1,202019-101,50,77.375,2.087
1,202019-101,51,80,2.674
1,202019-101,52,80.5,2.866
1,202019-101,53,81.5,2.542
1,202019-101,54,82,2.92
1,202019-101,55,84,2.93
1,202019-101,56,84.5,2.657
1,202019-101,57,85.5,2.999
1,202019-101,58,86.5,2.791
1,202019-101,59,88,2.907
1,202019-101,60,89.25,2.889
1,202019-101,61,90,2.408
1,202019-101,62,91,3.094
1,202019-101,63,91.5,2.69
1,202019-101,64,90.747,0.326
1,202019-101,65,89,2.272
1,202019-101,66,90.25,1.815
1,202019-101,67,91.125,2.318
1,202019-101,68,93.5,2.914
1,202019-101,69,95.25,2.852
1,202019-101,70,96.5,2.928
1,202019-101,71,97.5,2.907
1,202019-101,72,98,3.176
1,202019-101,73,98.25,3.26
1,202019-101,74,100.25,2.612
1,202019-101,75,101.5,2.978
1,202019-101,76,103,3.262
35,202019-101,1,32.5,1.445
35,202019-101,2,35,1.212
35,202019-101,3,35,0.771
35,202019-101,4,35.5,1.403
35,202019-101,5,36.5,1.555
35,202019-101,6,38,1.488
35,202019-101,7,39.5,2.002
35,202019-101,8,40.5,1.405
35,202019-101,9,40.5,1.625
35,202019-101,10,41.5,1.511
35,202019-101,11,41.75,1.601
35,202019-101,12,43.5,1.887
35,202019-101,13,45,1.807
35,202019-101,14,45.5,2.058
35,202019-101,15,47,2.124
35,202019-101,16,47.75,1.842
35,202019-101,17,48.5,1.483
35,202019-101,18,49.25,1.461
35,202019-101,19,50,1.629
35,202019-101,20,50.5,1.946
35,202019-101,21,52,2.012
35,202019-101,22,52,1.505
35,202019-101,23,52.5,2.218
35,202019-101,24,52.5,1.483
35,202019-101,25,54,2.047
35,202019-101,26,56,1.943
35,202019-101,27,55.25,1.694
35,202019-101,28,56.5,1.823
35,202019-101,29,57.25,1.973
35,202019-101,30,58.5,1.942
35,202019-101,31,59.25,2.176
35,202019-101,32,59.75,1.822
35,202019-101,33,61,1.998
35,202019-101,34,62,2.318
35,202019-101,35,62.5,1.847
35,202019-101,36,63.5,2.442
35,202019-101,37,65.5,2.36
35,202019-101,38,66.5,1.714
35,202019-101,39,67,1.905
35,202019-101,40,67.5,1.635
35,202019-101,41,69,2.922
35,202019-101,42,69.75,2.249
35,202019-101,43,71.25,1.916
35,202019-101,44,72.5,2.37
35,202019-101,45,73.25,2.401
35,202019-101,46,74.5,2.194
35,202019-101,47,75.5,2.396
35,202019-101,48,76,2.682
35,202019-101,49,77.25,2.446
35,202019-101,50,77.5,2.506
35,202019-101,51,79,2.842
35,202019-101,52,81,2.721
35,202019-101,53,82,2.798
35,202019-101,54,83,2.352
35,202019-101,55,84,2.772
35,202019-101,56,85.25,3.044
35,202019-101,57,85.75,2.657
35,202019-101,58,87.5,3.283
35,202019-101,59,88.5,2.567
35,202019-101,60,89,3.303
35,202019-101,61,90,2.348
35,202019-101,62,90.5,2.735
35,202019-101,63,91.5,2.933
35,202019-101,64,92,2.888
35,202019-101,65,93.25,2.697
35,202019-101,66,95.5,3.129
35,202019-101,67,95.25,2.361
35,202019-101,68,96,2.875
35,202019-101,69,97.5,3.215
35,202019-101,70,98.5,2.643
35,202019-101,71,99,3.364
35,202019-101,72,100,2.586
35,202019-101,73,101.75,3.138
35,202019-101,74,103,2.704
35,202019-101,75,105,4.252
35,202019-101,76,107.25,3.745
21,202019-100,1,32,1.127
21,202019-100,2,32.5,1.313
21,202019-100,3,33.5,0.987
21,202019-100,4,33,1.347
21,202019-100,5,34,1.136
21,202019-100,6,34.5,1.274
21,202019-100,7,35.25,1.303
21,202019-100,8,35.25,1.416
21,202019-100,9,36.5,1.738
21,202019-100,10,37.5,1.543
21,202019-100,11,38,1.728
21,202019-100,12,39.75,1.546
21,202019-100,13,40,1.696
21,202019-100,14,41.5,1.75
21,202019-100,15,42,1.719
21,202019-100,16,43.75,1.84
21,202019-100,17,43.5,1.485
21,202019-100,18,44.25,1.564
21,202019-100,19,45.5,1.988
21,202019-100,20,46.25,1.916
21,202019-100,21,46.25,1.537
21,202019-100,22,48.75,1.819
21,202019-100,23,49.25,1.546
21,202019-100,24,49,0.855
21,202019-100,25,51,2.436
21,202019-100,26,52.5,2.16
21,202019-100,27,53.5,2.199
21,202019-100,28,54.75,2.246
21,202019-100,29,56.5,2.451
21,202019-100,30,57,2.404
21,202019-100,31,58.5,2.351
21,202019-100,32,59.625,2.06
21,202019-100,33,60.5,2.183
21,202019-100,34,61,1.94
21,202019-100,35,62,1.832
21,202019-100,36,63,1.913
21,202019-100,37,63.5,2.35
21,202019-100,38,65,1.846
21,202019-100,39,65,2.14
21,202019-100,40,66.5,2.518
21,202019-100,41,68.5,2.124
21,202019-100,42,68.5,2.08
21,202019-100,43,69,2.36
21,202019-100,44,70.75,2.508
21,202019-100,45,72,2.248
21,202019-100,46,73,2.532
21,202019-100,47,74.5,1.986
21,202019-100,48,75,2.104
21,202019-100,49,76,2.771
21,202019-100,50,77.5,2.37
21,202019-100,51,79,2.602
21,202019-100,52,80.75,2.36
21,202019-100,53,80.5,2.713
21,202019-100,54,81.5,1.934
21,202019-100,55,83.5,2.847
21,202019-100,56,83.5,2.574
21,202019-100,57,84.5,2.283
21,202019-100,58,86.5,2.769
21,202019-100,59,86.5,1.922
21,202019-100,60,88,2.452
21,202019-100,61,89,2.62
21,202019-100,62,90.875,2.348
21,202019-100,63,91.5,2.754
21,202019-100,64,91.5,2.945
21,202019-100,65,93.5,2.348
21,202019-100,66,95,2.567
21,202019-100,67,95.5,3.542
21,202019-100,68,97.5,2.937
21,202019-100,69,98,2.546
21,202019-100,70,98.5,1.958
21,202019-100,71,100.5,2.369
21,202019-100,72,100.5,2.757
21,202019-100,73,102,2.762
21,202019-100,74,103,2.837
21,202019-100,75,103.5,2.943
21,202019-100,76,105.5,2.29
23,202019-99,1,27.5,1.531
23,202019-99,2,28,1.468
23,202019-99,3,29.75,1.395
23,202019-99,4,30,1.722
23,202019-99,5,31.25,1.264
23,202019-99,6,30.5,0.846
23,202019-99,7,31.5,1.3
23,202019-99,8,31.5,1.334
23,202019-99,9,33.625,1.359
23,202019-99,10,34.5,1.723
23,202019-99,11,36,1.921
23,202019-99,12,37.5,1.972
23,202019-99,13,39.5,1.801
23,202019-99,14,39.5,1.617
23,202019-99,15,40,2.07
23,202019-99,16,40.5,1.932
23,202019-99,17,43,2.019
23,202019-99,18,42.25,1.706
23,202019-99,19,44.25,2.524
23,202019-99,20,45.5,2.432
23,202019-99,21,47,2.46
23,202019-99,22,48,2.228
23,202019-99,23,48,2.125
23,202019-99,24,48.5,2.249
23,202019-99,25,50,2.333
23,202019-99,26,51,2.22
23,202019-99,27,52,1.864
23,202019-99,28,53.5,2.265
23,202019-99,29,54.5,2.506
23,202019-99,30,56,2.436
23,202019-99,31,56.25,2.458
23,202019-99,32,57,2.343
23,202019-99,33,58.25,2.428
23,202019-99,34,60,2.315
23,202019-99,35,60.5,1.891
23,202019-99,36,61.5,2.413
23,202019-99,37,62,1.977
23,202019-99,38,62.75,2.244
23,202019-99,39,63.5,1.954
23,202019-99,40,65.5,2.078
23,202019-99,41,66,2.115
23,202019-99,42,66.5,2.207
23,202019-99,43,68,2.945
23,202019-99,44,68.75,2.436
23,202019-99,45,69.5,2.325
23,202019-99,46,70.875,2.265
23,202019-99,47,70.5,2.122
23,202019-99,48,71,2.474
23,202019-99,49,73.125,2.019
23,202019-99,50,73.5,1.869
23,202019-99,51,74.75,2.194
23,202019-99,52,76,2.779
23,202019-99,53,76,2.373
23,202019-99,54,79,2.737
23,202019-99,55,79.25,2.111
23,202019-99,56,80,2.696
23,202019-99,57,81.5,2.917
23,202019-99,58,82.75,2.601
23,202019-99,59,83,2.686
23,202019-99,60,84.5,3.233
23,202019-99,61,85.5,2.611
23,202019-99,62,86.5,2.778
23,202019-99,63,88,2.856
23,202019-99,64,88.5,2.487
23,202019-99,65,90,2.608
23,202019-99,66,91.5,2.899
23,202019-99,67,92.25,2.666
23,202019-99,68,94.25,2.673
23,202019-99,69,94.375,2.778
23,202019-99,70,94.25,2.924
23,202019-99,71,97.5,3.607
23,202019-99,72,98,3.095
23,202019-99,73,98.5,3.142
23,202019-99,74,99.5,2.589
23,202019-99,75,102,3.292
23,202019-99,76,103.5,3.4
8,202022-117,1,40,0.924
8,202022-117,2,39.5,0.615
8,202022-117,3,40.5,1.453
8,202022-117,4,42.5,1.518
8,202022-117,5,44,1.465
8,202022-117,6,44.5,1.251
8,202022-117,7,45.5,1.311
8,202022-117,8,46.5,1.435
8,202022-117,9,48,1.396
8,202022-117,10,47,1.469
8,202022-117,11,49.25,1.866
8,202022-117,12,51,1.758
8,202022-117,13,52,2.016
8,202022-117,14,53,1.841
8,202022-117,15,54,1.831
8,202022-117,16,54.5,1.69
8,202022-117,17,56.5,1.688
8,202022-117,18,57,1.879
8,202022-117,19,58.25,2.005
8,202022-117,20,60,2.037
8,202022-117,21,60,1.548
8,202022-117,22,61,1.831
8,202022-117,23,61.5,1.465
8,202022-117,24,62.5,1.535
8,202022-117,25,62.5,1.874
8,202022-117,26,65,2.106
8,202022-117,27,66.5,1.867
8,202022-117,28,67,1.986
8,202022-117,29,68,1.677
8,202022-117,30,70,2.468
8,202022-117,31,70.5,1.799
8,202022-117,32,72,2.351
8,202022-117,33,72.5,2.417
8,202022-117,34,73,1.879
8,202022-117,35,75.5,2.264
8,202022-117,36,74.25,2.078
8,202022-117,37,71.5,2.104
8,202022-117,38,72.5,1.913
8,202022-117,39,74.25,2.147
8,202022-117,40,75.5,2.177
8,202022-117,41,76.5,2.21
8,202022-117,42,77,2.281
8,202022-117,43,78.5,1.988
8,202022-117,44,78,2.166
8,202022-117,45,79,2.125
8,202022-117,46,81,2.268
8,202022-117,47,81.5,2.291
8,202022-117,48,84,2.317
8,202022-117,49,84,2.647
8,202022-117,50,86,2.393
8,202022-117,51,86.25,2.174
8,202022-117,52,87,2.201
8,202022-117,53,88,2.894
8,202022-117,54,89.5,2.91
8,202022-117,55,91.5,2.555
8,202022-117,56,94.5,2.975
8,202022-117,57,93.5,1.856
8,202022-117,58,93,2.045
8,202022-117,59,94,2.057
8,202022-117,60,95.5,2.135
8,202022-117,61,95.5,1.779
8,202022-117,62,96.5,2.112
8,202022-117,63,97.5,2.51
8,202022-117,64,98.5,1.931
8,202022-117,65,99,2.647
8,202022-117,66,99.5,2.674
8,202022-117,67,101,2.829
8,202022-117,68,103.5,2.098
8,202022-117,69,102.25,2.979
8,202022-117,70,104.25,2.337
8,202022-117,71,106.5,2.895
8,202022-117,72,106,2.739
8,202022-117,73,108,2.652
8,202022-117,74,109.5,2.632
8,202022-117,75,109.25,2.297
8,202022-117,76,111,2.656
8,202022-117,77,110.5,1.893
8,202022-117,78,111.375,3.087
81,202022-116,1,38.5,1.56
81,202022-116,2,40,1.58
81,202022-116,3,40.75,1.672
81,202022-116,4,41.5,1.753
81,202022-116,5,42,0.781
81,202022-116,6,41.5,1.609
81,202022-116,7,43.5,1.782
81,202022-116,8,45.5,1.747
81,202022-116,9,46.25,1.811
81,202022-116,10,47,2.057
81,202022-116,11,49,2.232
81,202022-116,12,50.5,2.414
81,202022-116,13,51.5,2.429
81,202022-116,14,52.25,1.738
81,202022-116,15,53.5,1.673
81,202022-116,16,54.5,2.024
81,202022-116,17,55.75,2.187
81,202022-116,18,57.75,2.347
81,202022-116,19,59.5,2.106
81,202022-116,20,60,2.144
81,202022-116,21,60.5,1.88
81,202022-116,22,61.75,2.572
81,202022-116,23,62.5,1.924
81,202022-116,24,63.5,2.64
81,202022-116,25,65,2.421
81,202022-116,26,66.75,2.37
81,202022-116,27,68,2.24
81,202022-116,28,68.5,2.529
81,202022-116,29,70,2.121
81,202022-116,30,70.75,2.36
